1.285652173913043441e+02,6.490190226022690467e+01,8.782608695652173836e+00,5.000000000000000000e+01,-3.836234126549696311e-01
8.217391304347826519e+01,3.969159766123286204e+01,4.347826086956521507e+00,5.100000000000000000e+01,-3.690287314511960792e-01
1.188260869565217348e+02,5.998988715829379004e+01,6.826086956521739246e+00,5.100000000000000000e+01,-3.979432342528494981e-01
6.239130434782608603e+01,3.292379511212187992e+01,3.956521739130434590e+00,4.500000000000000000e+01,-3.175698029792128896e-01
1.323478260869565304e+02,6.892987787049318626e+01,6.869565217391304657e+00,5.600000000000000000e+01,-3.985602856082145484e-01
7.686956521739129755e+01,3.980783882127429507e+01,4.000000000000000000e+00,5.300000000000000000e+01,-3.183484065483440650e-01
1.240869565217391255e+02,6.293641310768878583e+01,6.913043478260869179e+00,5.200000000000000000e+01,-4.007726950856212444e-01
9.160869565217390686e+01,4.615265099293744555e+01,6.173913043478260754e+00,4.300000000000000000e+01,-4.121915180564885706e-01
9.639130434782609314e+01,4.643053377254199177e+01,5.000000000000000000e+00,5.800000000000000000e+01,-3.593411871367303556e-01
9.573913043478260931e+01,4.714216158821619018e+01,4.000000000000000000e+00,5.300000000000000000e+01,-3.140121318753319457e-01
6.082608695652174191e+01,2.959061917370104666e+01,3.956521739130434590e+00,4.100000000000000000e+01,-3.790559319274466876e-01
6.421739130434782794e+01,3.185614900217870726e+01,3.913043478260869623e+00,4.800000000000000000e+01,-3.175315608728279670e-01
1.202608695652173907e+02,6.016282255173292981e+01,7.913043478260869179e+00,5.200000000000000000e+01,-3.952737513361889166e-01
1.276086956521739069e+02,6.398418776998720858e+01,6.260869565217391575e+00,5.600000000000000000e+01,-4.061736614970128390e-01
9.400000000000000000e+01,4.725078161931676846e+01,5.869565217391304657e+00,6.100000000000000000e+01,-3.930056005273278030e-01
8.343478260869565588e+01,4.166405261892331424e+01,4.173913043478260754e+00,5.600000000000000000e+01,-3.681002263236453631e-01
7.469565217391304657e+01,3.741467235604077501e+01,5.956521739130434590e+00,3.500000000000000000e+01,-3.865193707743902474e-01
1.118260869565217348e+02,5.787734065474002421e+01,5.739130434782608425e+00,5.400000000000000000e+01,-3.872255036149129248e-01
7.891304347826087451e+01,4.061114160097432801e+01,5.000000000000000000e+00,4.600000000000000000e+01,-3.580165336562722289e-01
8.700000000000000000e+01,4.402375391866201682e+01,5.782608695652173836e+00,4.800000000000000000e+01,-3.934397953632700062e-01
1.140000000000000000e+02,5.997651055356436700e+01,5.043478260869565410e+00,5.600000000000000000e+01,-3.953199411573176669e-01
8.995652173913043725e+01,4.606268284618409581e+01,6.000000000000000000e+00,5.300000000000000000e+01,-3.886053871793034298e-01
1.123043478260869534e+02,5.670692981751051320e+01,7.608695652173913082e+00,5.300000000000000000e+01,-4.042930852373614048e-01
1.221739130434782652e+02,5.983055784608659167e+01,6.000000000000000000e+00,5.500000000000000000e+01,-3.808052549326986225e-01
7.317391304347826519e+01,3.590980136386297517e+01,4.826086956521739246e+00,5.500000000000000000e+01,-3.644604471011936853e-01
1.013043478260869534e+02,5.106362767319067331e+01,7.608695652173913082e+00,3.700000000000000000e+01,-3.978636899726827880e-01
7.626086956521739069e+01,4.303826774068139116e+01,4.956521739130434590e+00,5.100000000000000000e+01,-3.623650174017309378e-01
5.765217391304347672e+01,3.026490421061118141e+01,4.565217391304347672e+00,5.100000000000000000e+01,-3.673851294239943166e-01
1.296086956521739069e+02,6.684836241309321281e+01,8.826086956521738358e+00,5.100000000000000000e+01,-3.824439288917753643e-01
1.233913043478260931e+02,5.880301409284358982e+01,6.956521739130434590e+00,5.300000000000000000e+01,-3.954151698336271226e-01
1.123043478260869534e+02,5.739689157136766084e+01,6.869565217391304657e+00,5.400000000000000000e+01,-3.969363368722488294e-01
1.190434782608695627e+02,6.068583649409590919e+01,6.956521739130434590e+00,5.000000000000000000e+01,-4.103209721911011409e-01
1.144347826086956559e+02,5.939454067884179977e+01,7.826086956521739246e+00,5.100000000000000000e+01,-3.973613933613547866e-01
8.239130434782609314e+01,4.217144567168081437e+01,4.956521739130434590e+00,5.200000000000000000e+01,-3.608945827265702677e-01
9.656521739130434412e+01,4.800078227294039124e+01,6.782608695652173836e+00,4.000000000000000000e+01,-4.003540653081033018e-01
1.014782608695652186e+02,5.295698903588681361e+01,5.869565217391304657e+00,4.400000000000000000e+01,-3.873329085668361649e-01
1.210869565217391255e+02,6.495306910201203721e+01,8.217391304347826164e+00,4.700000000000000000e+01,-3.922762920350132965e-01
8.956521739130434412e+01,4.569645509123370175e+01,6.695652173913043903e+00,3.800000000000000000e+01,-4.044963875020305411e-01
8.595652173913043725e+01,4.534060818943810744e+01,5.826086956521739246e+00,4.600000000000000000e+01,-3.879046113986603372e-01
8.678260869565217206e+01,4.434467942025711551e+01,6.565217391304347672e+00,4.000000000000000000e+01,-4.044810379790422794e-01
9.169565217391304657e+01,4.693364250107775604e+01,5.826086956521739246e+00,4.500000000000000000e+01,-3.886038556491149265e-01
1.401739130434782510e+02,6.959274529452375191e+01,7.000000000000000000e+00,4.900000000000000000e+01,-3.948743121616314911e-01
1.007826086956521721e+02,5.225980249218073226e+01,6.913043478260869179e+00,5.700000000000000000e+01,-4.021383339123751344e-01
8.152173913043478137e+01,4.121878385266224143e+01,4.000000000000000000e+00,4.400000000000000000e+01,-3.143850800373154675e-01
9.513043478260870245e+01,4.923072243650862134e+01,5.956521739130434590e+00,5.200000000000000000e+01,-3.891225803821831697e-01
1.017826086956521721e+02,5.150459513633811071e+01,7.826086956521739246e+00,4.600000000000000000e+01,-3.981235846356014352e-01
9.113043478260870245e+01,4.748713160409027978e+01,5.782608695652173836e+00,4.700000000000000000e+01,-3.898784412729724425e-01
1.134347826086956559e+02,5.806644007041066402e+01,8.652173913043478493e+00,4.500000000000000000e+01,-3.913219952606048491e-01
1.076086956521739069e+02,5.327863219172714793e+01,6.956521739130434590e+00,5.100000000000000000e+01,-3.989079610187327707e-01
8.086956521739129755e+01,4.268202128193394884e+01,4.000000000000000000e+00,5.600000000000000000e+01,-3.160452039351760445e-01
7.991304347826087451e+01,4.143550634143078781e+01,4.913043478260869179e+00,3.700000000000000000e+01,-3.551835403720123852e-01
7.265217391304348382e+01,3.820591184103244586e+01,5.260869565217391575e+00,5.100000000000000000e+01,-4.013114251944379651e-01
7.147826086956521863e+01,3.715675585850914331e+01,5.913043478260869179e+00,3.700000000000000000e+01,-3.823405727424636358e-01
1.105217391304347814e+02,5.545175590728918280e+01,7.000000000000000000e+00,5.300000000000000000e+01,-4.011496770919262267e-01
8.791304347826087451e+01,4.596037131296152012e+01,5.000000000000000000e+00,5.600000000000000000e+01,-3.990040266097767963e-01
6.504347826086956275e+01,3.474514781149574816e+01,3.347826086956521952e+00,5.300000000000000000e+01,-3.229946896980574467e-01
1.207826086956521721e+02,6.149645704631294052e+01,8.913043478260869179e+00,4.800000000000000000e+01,-3.902658298751389698e-01
8.182608695652173481e+01,4.319264686359246497e+01,4.913043478260869179e+00,4.700000000000000000e+01,-3.557999759576223608e-01
7.978260869565217206e+01,4.242314604267466649e+01,5.826086956521739246e+00,3.900000000000000000e+01,-3.818449713077145535e-01
1.219130434782608745e+02,6.168093343495309000e+01,6.956521739130434590e+00,5.700000000000000000e+01,-3.986326919161589655e-01
1.038260869565217348e+02,5.016758476610989703e+01,7.304347826086956097e+00,4.200000000000000000e+01,-4.115008380273645905e-01
1.070869565217391255e+02,5.455432075503716050e+01,7.000000000000000000e+00,4.200000000000000000e+01,-4.140239455116189182e-01
1.299565217391304373e+02,6.690120141662734454e+01,6.913043478260869179e+00,5.700000000000000000e+01,-4.008980987363628401e-01
1.281304347826086882e+02,6.317314183893635260e+01,7.956521739130434590e+00,5.500000000000000000e+01,-4.036130140830025970e-01
9.795652173913043725e+01,5.088979024311401389e+01,4.956521739130434590e+00,5.800000000000000000e+01,-3.576828633008301561e-01
1.009565217391304373e+02,5.226547466442099932e+01,5.913043478260869179e+00,5.300000000000000000e+01,-3.837032725684707546e-01
8.434782608695651618e+01,4.287042707725875346e+01,5.956521739130434590e+00,4.400000000000000000e+01,-3.875466736152664016e-01
9.347826086956521863e+01,4.666697251923111622e+01,5.869565217391304657e+00,5.300000000000000000e+01,-3.891817257855629819e-01
1.321739130434782510e+02,6.708044842772609684e+01,6.956521739130434590e+00,5.200000000000000000e+01,-3.969041105280364246e-01
8.643478260869565588e+01,4.371272551033054299e+01,4.956521739130434590e+00,5.300000000000000000e+01,-3.598962531566306522e-01
6.517391304347826519e+01,3.453016095836040478e+01,4.869565217391304657e+00,4.000000000000000000e+01,-3.603161498470459634e-01
7.091304347826087451e+01,3.542330132384390851e+01,6.652173913043478493e+00,4.300000000000000000e+01,-4.026611416669106380e-01
1.106956521739130466e+02,5.877803762894675543e+01,7.217391304347826164e+00,4.800000000000000000e+01,-4.128167420333691551e-01
1.216521739130434838e+02,6.130075536806746328e+01,8.913043478260869179e+00,4.500000000000000000e+01,-3.592120041766020955e-01
1.309130434782608745e+02,6.566714485222787800e+01,6.913043478260869179e+00,5.600000000000000000e+01,-3.965235630328811101e-01
9.478260869565217206e+01,4.998450352744713854e+01,5.869565217391304657e+00,4.600000000000000000e+01,-3.879169062548603608e-01
1.171304347826087024e+02,5.982117620483271736e+01,5.391304347826086918e+00,5.900000000000000000e+01,-3.943873199693417320e-01
9.530434782608695343e+01,4.818471540249016272e+01,6.913043478260869179e+00,5.100000000000000000e+01,-4.017460139698971755e-01
9.434782608695651618e+01,4.773373944520714218e+01,7.565217391304347672e+00,3.800000000000000000e+01,-3.980131261051462754e-01
7.339130434782609314e+01,3.810957781120930576e+01,3.434782608695652328e+00,5.500000000000000000e+01,-3.216894768713287056e-01
8.500000000000000000e+01,4.415262784313687661e+01,6.652173913043478493e+00,4.600000000000000000e+01,-4.065868822326799137e-01
1.215217391304347814e+02,6.167869056299117858e+01,6.869565217391304657e+00,5.200000000000000000e+01,-4.000852960319370433e-01
8.373913043478260931e+01,4.423307831692594760e+01,5.913043478260869179e+00,3.400000000000000000e+01,-3.795521645400577460e-01
5.686956521739130466e+01,2.770675065070881615e+01,3.956521739130434590e+00,4.200000000000000000e+01,-3.169930650841880082e-01
1.060000000000000000e+02,5.496858607009511388e+01,6.739130434782608425e+00,5.300000000000000000e+01,-4.017068373068773957e-01
1.063478260869565162e+02,5.598750566433402298e+01,6.869565217391304657e+00,4.400000000000000000e+01,-3.947560869877013157e-01
1.034347826086956559e+02,5.158208470438736271e+01,4.956521739130434590e+00,5.200000000000000000e+01,-3.586499021614750760e-01
9.295652173913043725e+01,4.782019187527527038e+01,7.478260869565217739e+00,4.700000000000000000e+01,-4.038192464753950217e-01
9.286956521739129755e+01,4.703219820489139380e+01,5.739130434782608425e+00,4.300000000000000000e+01,-3.845415114534366796e-01
7.943478260869565588e+01,4.232431719575587437e+01,4.000000000000000000e+00,5.500000000000000000e+01,-3.146241836585622065e-01
6.160869565217391397e+01,3.018388963794907554e+01,4.913043478260869179e+00,4.600000000000000000e+01,-3.620082298872092097e-01
1.080000000000000000e+02,5.491646548912431314e+01,6.695652173913043903e+00,5.200000000000000000e+01,-4.080659352138867879e-01
8.347826086956521863e+01,4.099431176197430204e+01,6.782608695652173836e+00,5.400000000000000000e+01,-4.045013610140564819e-01
7.739130434782609314e+01,4.082082704880703972e+01,5.826086956521739246e+00,4.300000000000000000e+01,-3.907237592816608651e-01
7.130434782608695343e+01,3.615425887475233679e+01,4.000000000000000000e+00,4.800000000000000000e+01,-3.175410951999623199e-01
8.356521739130434412e+01,4.445408876475973869e+01,4.869565217391304657e+00,5.100000000000000000e+01,-3.599752124212508009e-01
1.028695652173912976e+02,5.296766110118176840e+01,6.782608695652173836e+00,4.700000000000000000e+01,-3.950137633104750523e-01
7.991304347826087451e+01,4.193925590387543423e+01,5.782608695652173836e+00,4.200000000000000000e+01,-3.870419226656056089e-01
1.062608695652173907e+02,5.175924809003555538e+01,5.869565217391304657e+00,5.900000000000000000e+01,-3.883341977085541519e-01
8.817391304347826519e+01,4.464776506054010241e+01,5.869565217391304657e+00,4.900000000000000000e+01,-3.898553277283806628e-01
1.104782608695652186e+02,5.554430628313138385e+01,6.782608695652173836e+00,6.000000000000000000e+01,-4.019005836676210475e-01
1.096521739130434838e+02,5.394661392664230704e+01,5.000000000000000000e+00,6.000000000000000000e+01,-3.566354920778659343e-01
1.270000000000000000e+02,6.418297706911502587e+01,7.869565217391304657e+00,5.300000000000000000e+01,-3.993956892888472776e-01
8.778260869565217206e+01,4.218245706208288226e+01,5.000000000000000000e+00,4.300000000000000000e+01,-3.596340768383014530e-01
1.188695652173912976e+02,5.837520048462835121e+01,8.652173913043478493e+00,4.800000000000000000e+01,-3.881539057170500517e-01
8.343478260869565588e+01,4.512591080617604433e+01,4.000000000000000000e+00,5.500000000000000000e+01,-3.170163268263262446e-01
1.131304347826087024e+02,5.944310063782621256e+01,7.782608695652173836e+00,5.000000000000000000e+01,-4.008900934327019328e-01
7.634782608695651618e+01,3.722243787586896957e+01,7.826086956521739246e+00,4.000000000000000000e+01,-4.030210393966631166e-01
6.247826086956521863e+01,3.237404904214793078e+01,5.130434782608695343e+00,4.000000000000000000e+01,-4.002808959304958170e-01
7.934782608695651618e+01,3.997909532794741949e+01,4.000000000000000000e+00,4.700000000000000000e+01,-3.139052387372029407e-01
8.917391304347826519e+01,4.577082454409840295e+01,4.956521739130434590e+00,5.400000000000000000e+01,-3.570358646676451975e-01
1.223478260869565162e+02,6.310496933007888742e+01,8.565217391304347672e+00,4.200000000000000000e+01,-3.840122663211867904e-01
7.530434782608695343e+01,4.064417075794252554e+01,4.869565217391304657e+00,3.600000000000000000e+01,-3.559553652533550827e-01
7.952173913043478137e+01,4.056293602115268726e+01,3.956521739130434590e+00,4.900000000000000000e+01,-3.165159233662464544e-01
8.073913043478260931e+01,4.143035491400472381e+01,5.913043478260869179e+00,3.900000000000000000e+01,-3.879581439937598852e-01
7.504347826086956275e+01,3.789996193434112115e+01,5.913043478260869179e+00,3.700000000000000000e+01,-3.853863812807624689e-01
1.205652173913043441e+02,6.039779201785783158e+01,7.826086956521739246e+00,5.000000000000000000e+01,-3.993300353911066192e-01
1.126086956521739069e+02,5.727901339490819055e+01,7.913043478260869179e+00,4.500000000000000000e+01,-3.950801273145603809e-01
6.708695652173912549e+01,3.519415375453747430e+01,6.782608695652173836e+00,4.400000000000000000e+01,-4.038564860471921536e-01
8.769565217391304657e+01,4.423946693601324398e+01,4.913043478260869179e+00,4.400000000000000000e+01,-3.579860096406364822e-01
1.235217391304347814e+02,6.316851169344752748e+01,5.956521739130434590e+00,5.800000000000000000e+01,-3.858776256106181690e-01
1.228695652173912976e+02,6.392559904638153512e+01,6.913043478260869179e+00,4.900000000000000000e+01,-3.932990218167137231e-01
5.782608695652174191e+01,3.089962073011288268e+01,3.956521739130434590e+00,4.400000000000000000e+01,-3.161303949948034431e-01
1.091739130434782652e+02,5.399970721630479886e+01,5.913043478260869179e+00,5.400000000000000000e+01,-3.851095656830849090e-01
1.166521739130434838e+02,6.079892993649579580e+01,6.826086956521739246e+00,4.800000000000000000e+01,-3.928377667085392599e-01
9.713043478260870245e+01,5.021345740284994719e+01,7.086956521739130821e+00,4.500000000000000000e+01,-4.125469356000072696e-01
9.204347826086956275e+01,4.705072529715287999e+01,6.608695652173913082e+00,4.100000000000000000e+01,-4.093320043352822180e-01
9.686956521739129755e+01,4.755695565971978311e+01,5.869565217391304657e+00,4.600000000000000000e+01,-3.856035452583013723e-01
9.178260869565217206e+01,4.805201397892527382e+01,4.478260869565217739e+00,5.400000000000000000e+01,-3.658659208721472544e-01
1.320000000000000000e+02,6.787756357120986195e+01,8.782608695652173836e+00,4.900000000000000000e+01,-3.719253653144295457e-01
6.878260869565217206e+01,3.620893476093627328e+01,5.869565217391304657e+00,3.600000000000000000e+01,-4.224319274770350074e-01
1.100434782608695627e+02,5.706573423443717985e+01,8.695652173913043015e+00,4.100000000000000000e+01,-3.796628247447650373e-01
1.035217391304347814e+02,5.230667397467067303e+01,6.434782608695652328e+00,6.000000000000000000e+01,-4.130136573368946018e-01
1.244347826086956559e+02,6.256838156402562845e+01,7.782608695652173836e+00,5.600000000000000000e+01,-3.958470395167842382e-01
8.339130434782609314e+01,4.213478279223254930e+01,4.956521739130434590e+00,4.500000000000000000e+01,-3.595761848588434617e-01
6.426086956521739069e+01,3.434612243736130921e+01,4.826086956521739246e+00,3.700000000000000000e+01,-3.602485912152025294e-01
1.092608695652173907e+02,5.492905953161466925e+01,6.826086956521739246e+00,5.000000000000000000e+01,-3.988786053005281551e-01
7.900000000000000000e+01,4.221804870388535846e+01,5.652173913043478493e+00,5.100000000000000000e+01,-3.896093947518346479e-01
6.739130434782609314e+01,3.380255387128824651e+01,3.956521739130434590e+00,5.300000000000000000e+01,-3.180071563842587490e-01
1.307391304347825951e+02,6.410801778766858661e+01,7.913043478260869179e+00,5.400000000000000000e+01,-3.991848976619122302e-01
7.486956521739129755e+01,3.718296817804684196e+01,3.956521739130434590e+00,4.800000000000000000e+01,-3.176455705140771579e-01
8.521739130434782794e+01,4.451348776365851023e+01,4.956521739130434590e+00,4.300000000000000000e+01,-3.585463832205099122e-01
9.730434782608695343e+01,4.972509406966620560e+01,6.695652173913043903e+00,4.800000000000000000e+01,-3.957321040234027532e-01
6.334782608695652328e+01,3.244380974105590099e+01,5.913043478260869179e+00,3.700000000000000000e+01,-3.919797080860686900e-01
8.608695652173912549e+01,4.019375012868437125e+01,4.956521739130434590e+00,4.400000000000000000e+01,-3.571825268455201541e-01
6.552173913043478137e+01,3.386050201692149386e+01,3.869565217391304213e+00,4.300000000000000000e+01,-3.178504395603004573e-01
9.691304347826087451e+01,4.649722674377107268e+01,5.869565217391304657e+00,4.200000000000000000e+01,-3.845422566531820352e-01
1.204347826086956559e+02,5.580960009219375451e+01,5.913043478260869179e+00,5.100000000000000000e+01,-3.815092561437449237e-01
9.069565217391304657e+01,4.534457448011402647e+01,6.739130434782608425e+00,6.000000000000000000e+01,-4.109659513738926906e-01
8.208695652173912549e+01,4.310337789281428655e+01,5.869565217391304657e+00,4.000000000000000000e+01,-3.894488316149620766e-01
1.063043478260869534e+02,5.354813873567722027e+01,8.173913043478261642e+00,4.800000000000000000e+01,-3.971454066648361647e-01
1.344782608695652186e+02,6.860616826576654148e+01,8.217391304347826164e+00,4.900000000000000000e+01,-3.954076772517353122e-01
9.417391304347826519e+01,4.770139332243017094e+01,6.869565217391304657e+00,3.700000000000000000e+01,-3.969740369149307169e-01
1.351739130434782510e+02,6.780630982566381704e+01,6.000000000000000000e+00,5.200000000000000000e+01,-3.781159158865396441e-01
1.171304347826087024e+02,5.912106557951164376e+01,6.782608695652173836e+00,4.900000000000000000e+01,-3.980588921422097415e-01
1.057391304347826093e+02,5.488766825510273861e+01,5.000000000000000000e+00,5.700000000000000000e+01,-3.552275800093259162e-01
7.517391304347826519e+01,3.664777330940516009e+01,3.913043478260869623e+00,5.400000000000000000e+01,-3.190875623283632168e-01
1.094347826086956559e+02,5.632602021587965169e+01,6.956521739130434590e+00,4.800000000000000000e+01,-3.978784731024003762e-01
1.327826086956521863e+02,6.831807728408686842e+01,6.956521739130434590e+00,5.600000000000000000e+01,-3.942863636349996370e-01
1.372173913043478137e+02,7.071129299144330105e+01,8.043478260869564522e+00,5.100000000000000000e+01,-3.988266194139451493e-01
7.965217391304348382e+01,4.017870161218635872e+01,6.652173913043478493e+00,5.000000000000000000e+01,-4.123183963864636703e-01
