rep,run_seed,R0,sigma,avg_time,max_time,num_strains,avg_time_repeat,var_time_repeat,avg_prev,var_prev,avg_div,var_div,max_abundance,avg_npmi,div_all_isolates
0.000000000000000000e+00,3.908364826000000000e+09,1.000000000000000000e+00,1.000000000000000056e-01,2.200000000000000178e+00,5.000000000000000000e+00,5.000000000000000000e+00,1.500000000000000000e+00,2.999999999999999889e-01,5.652173913043477826e-01,6.205533596837943255e-01,4.782608695652174058e-01,3.517786561264821810e-01,3.000000000000000000e+00,-2.359344776504956609e-01,3.391304347826086918e+00
0.000000000000000000e+00,3.908364826000000000e+09,1.000000000000000000e+00,2.000000000000000111e-01,2.333333333333333481e+00,5.000000000000000000e+00,3.000000000000000000e+00,1.250000000000000000e+00,2.500000000000000000e-01,5.652173913043477826e-01,8.932806324110668106e-01,3.043478260869565410e-01,2.213438735177866157e-01,3.000000000000000000e+00,-1.461538461538461620e-01,1.418181818181818210e+00
0.000000000000000000e+00,3.908364826000000000e+09,1.000000000000000000e+00,2.999999999999999889e-01,4.166666666666666963e+00,1.900000000000000000e+01,6.000000000000000000e+00,1.052631578947368363e+00,5.263157894736841119e-02,3.173913043478260754e+00,5.968379446640316388e+00,1.086956521739130377e+00,3.557312252964427435e-01,7.000000000000000000e+00,-2.754550738146235855e-01,1.300346363186541288e+00
0.000000000000000000e+00,3.908364826000000000e+09,1.000000000000000000e+00,4.000000000000000222e-01,3.250000000000000000e+00,6.000000000000000000e+00,4.000000000000000000e+00,1.444444444444444420e+00,5.277777777777777901e-01,1.000000000000000000e+00,2.636363636363636243e+00,5.652173913043477826e-01,8.023715415019760933e-01,4.000000000000000000e+00,-1.883464964303153411e-01,3.202531645569620444e+00
0.000000000000000000e+00,3.908364826000000000e+09,1.000000000000000000e+00,5.000000000000000000e-01,2.666666666666666519e+00,6.000000000000000000e+00,3.000000000000000000e+00,1.199999999999999956e+00,2.000000000000000111e-01,9.130434782608695121e-01,2.992094861660078653e+00,3.478260869565217295e-01,3.280632411067193055e-01,6.000000000000000000e+00,-1.448296496326055283e-01,1.228070175438596534e+00
0.000000000000000000e+00,3.908364826000000000e+09,1.000000000000000000e+00,5.999999999999999778e-01,4.000000000000000000e+00,1.300000000000000000e+01,4.000000000000000000e+00,1.166666666666666741e+00,3.333333333333332593e-01,2.739130434782608869e+00,1.038339920948616779e+01,6.956521739130434590e-01,4.031620553359683834e-01,1.000000000000000000e+01,-1.897133944945062767e-01,1.103389830508474612e+00
0.000000000000000000e+00,3.908364826000000000e+09,1.000000000000000000e+00,6.999999999999999556e-01,1.333333333333333259e+00,2.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,nan,1.739130434782608647e-01,1.501976284584979893e-01,1.739130434782608647e-01,1.501976284584979893e-01,1.000000000000000000e+00,-1.461538461538461620e-01,6.000000000000000000e+00
0.000000000000000000e+00,3.908364826000000000e+09,1.000000000000000000e+00,8.000000000000000444e-01,3.000000000000000000e+00,6.000000000000000000e+00,6.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.217391304347826164e+00,2.723320158102767508e+00,7.826086956521739468e-01,8.142292490118577808e-01,5.000000000000000000e+00,-2.745884697190255630e-01,3.742574257425742790e+00
0.000000000000000000e+00,3.908364826000000000e+09,1.000000000000000000e+00,9.000000000000000222e-01,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,nan,8.695652173913043237e-02,8.300395256916998088e-02,8.695652173913043237e-02,8.300395256916998088e-02,1.000000000000000000e+00,-5.000000000000000278e-02,1.000000000000000000e+00
0.000000000000000000e+00,3.908364826000000000e+09,1.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.304347826086956486e-01,1.185770750988142247e-01,1.304347826086956486e-01,1.185770750988142247e-01,1.000000000000000000e+00,-5.000000000000000278e-02,1.000000000000000000e+00
0.000000000000000000e+00,3.908364826000000000e+09,2.000000000000000000e+00,1.000000000000000056e-01,1.566666666666666607e+01,2.300000000000000000e+01,6.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.039130434782608745e+02,2.823719367588932528e+03,4.086956521739130821e+00,8.300395256916996700e-02,6.700000000000000000e+01,-2.561857696029056775e-01,3.389195574233682340e+00
0.000000000000000000e+00,3.908364826000000000e+09,2.000000000000000000e+00,2.000000000000000111e-01,1.172727272727272663e+01,2.300000000000000000e+01,1.100000000000000000e+01,1.016949152542372836e+00,1.680428799072867033e-02,8.443478260869565588e+01,1.836802371541501770e+03,5.608695652173913082e+00,6.126482213438736446e-01,5.200000000000000000e+01,-4.032000131752024874e-01,4.649669539131056517e+00
