rep,run_seed,R0,sigma,avg_time,max_time,num_strains,avg_time_repeat,var_time_repeat,avg_prev,var_prev,avg_div,var_div,max_abundance,avg_npmi,div_all_isolates
0.000000000000000000e+00,4.634859260000000000e+08,1.000000000000000000e+00,1.000000000000000056e-01,1.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,nan,nan,8.695652173913043237e-02,8.300395256916998088e-02,8.695652173913043237e-02,8.300395256916998088e-02,1.000000000000000000e+00,-9.871794871794871418e-02,2.000000000000000000e+00
0.000000000000000000e+00,4.634859260000000000e+08,1.000000000000000000e+00,2.000000000000000111e-01,5.200000000000000178e+00,1.700000000000000000e+01,5.000000000000000000e+00,1.190476190476190466e+00,3.619047619047618403e-01,2.652173913043478048e+00,5.055335968379446321e+00,1.130434782608695565e+00,5.731225296442685746e-01,6.000000000000000000e+00,-2.313543165896240483e-01,1.699164345403899823e+00
0.000000000000000000e+00,4.634859260000000000e+08,1.000000000000000000e+00,2.999999999999999889e-01,5.599999999999999645e+00,1.300000000000000000e+01,5.000000000000000000e+00,1.173913043478260976e+00,2.411067193675889841e-01,3.347826086956521952e+00,1.687351778656126911e+01,1.217391304347826164e+00,1.086956521739130599e+00,1.300000000000000000e+01,-2.303373337986234781e-01,2.353982300884955858e+00
0.000000000000000000e+00,4.634859260000000000e+08,1.000000000000000000e+00,4.000000000000000222e-01,3.666666666666666519e+00,7.000000000000000000e+00,3.000000000000000000e+00,1.250000000000000000e+00,2.142857142857142738e-01,1.260869565217391353e+00,3.747035573122527996e+00,4.782608695652174058e-01,4.426877470355731758e-01,5.000000000000000000e+00,-1.450799152109661649e-01,1.862385321100917368e+00
0.000000000000000000e+00,4.634859260000000000e+08,1.000000000000000000e+00,5.000000000000000000e-01,5.500000000000000000e+00,8.000000000000000000e+00,2.000000000000000000e+00,1.222222222222222321e+00,4.444444444444444753e-01,1.217391304347826164e+00,3.450592885375494134e+00,4.782608695652174058e-01,3.517786561264821810e-01,4.000000000000000000e+00,-9.761619532422517731e-02,1.437262357414448743e+00
0.000000000000000000e+00,4.634859260000000000e+08,1.000000000000000000e+00,5.999999999999999778e-01,2.000000000000000000e+00,5.000000000000000000e+00,7.000000000000000000e+00,1.428571428571428603e+00,2.857142857142856984e-01,9.130434782608695121e-01,1.901185770750988047e+00,6.086956521739130821e-01,5.217391304347825942e-01,4.000000000000000000e+00,-3.182073427150935441e-01,4.038461538461538325e+00
0.000000000000000000e+00,4.634859260000000000e+08,1.000000000000000000e+00,6.999999999999999556e-01,4.285714285714285587e+00,1.000000000000000000e+01,7.000000000000000000e+00,1.608695652173913082e+00,1.249011857707509776e+00,2.695652173913043459e+00,1.167588932806324387e+01,1.304347826086956541e+00,1.584980237154149485e+00,7.000000000000000000e+00,-3.040732181227119857e-01,3.744554455445544772e+00
0.000000000000000000e+00,4.634859260000000000e+08,1.000000000000000000e+00,8.000000000000000444e-01,1.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+00,nan,nan,3.043478260869565410e-01,4.031620553359683834e-01,2.173913043478260809e-01,1.778656126482213440e-01,2.000000000000000000e+00,-2.371794871794871695e-01,1.050000000000000000e+01
0.000000000000000000e+00,4.634859260000000000e+08,1.000000000000000000e+00,9.000000000000000222e-01,2.125000000000000000e+00,4.000000000000000000e+00,8.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.086956521739130377e+00,2.446640316205533683e+00,7.391304347826086474e-01,9.288537549407114291e-01,3.000000000000000000e+00,-3.501677921615762856e-01,7.692307692307692513e+00
0.000000000000000000e+00,4.634859260000000000e+08,1.000000000000000000e+00,1.000000000000000000e+00,2.333333333333333481e+00,3.000000000000000000e+00,3.000000000000000000e+00,3.500000000000000000e+00,1.900000000000000000e+01,3.043478260869565410e-01,3.122529644268775550e-01,3.043478260869565410e-01,3.122529644268775550e-01,1.000000000000000000e+00,-1.443135577359661303e-01,3.500000000000000000e+00
