rep,run_seed,R0,sigma,avg_time,max_time,num_strains,avg_time_repeat,var_time_repeat,avg_prev,var_prev,avg_div,var_div,max_abundance,avg_npmi,div_all_isolates
0.000000000000000000e+00,1.620734155000000000e+09,1.000000000000000000e+00,1.000000000000000056e-01,2.500000000000000000e+00,6.000000000000000000e+00,4.000000000000000000e+00,1.333333333333333259e+00,6.666666666666667407e-01,8.695652173913043237e-01,1.845849802371541504e+00,4.347826086956521618e-01,2.569169960474307901e-01,4.000000000000000000e+00,-1.923076923076923184e-01,1.570247933884297620e+00
0.000000000000000000e+00,1.620734155000000000e+09,1.000000000000000000e+00,2.000000000000000111e-01,2.200000000000000178e+00,5.000000000000000000e+00,5.000000000000000000e+00,1.500000000000000000e+00,2.999999999999999889e-01,7.826086956521739468e-01,2.086956521739130821e+00,4.782608695652174058e-01,4.426877470355732314e-01,3.000000000000000000e+00,-2.344475259569596681e-01,3.399999999999999911e+00
0.000000000000000000e+00,1.620734155000000000e+09,1.000000000000000000e+00,2.999999999999999889e-01,3.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.739130434782608647e-01,2.411067193675889009e-01,1.304347826086956486e-01,1.185770750988142247e-01,2.000000000000000000e+00,-5.000000000000000278e-02,1.000000000000000000e+00
0.000000000000000000e+00,1.620734155000000000e+09,1.000000000000000000e+00,4.000000000000000222e-01,2.333333333333333481e+00,4.000000000000000000e+00,3.000000000000000000e+00,1.250000000000000000e+00,2.500000000000000000e-01,5.217391304347825942e-01,8.063241106719367668e-01,3.043478260869565410e-01,2.213438735177866157e-01,3.000000000000000000e+00,-1.461538461538461620e-01,2.129032258064516014e+00
0.000000000000000000e+00,1.620734155000000000e+09,1.000000000000000000e+00,5.000000000000000000e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,nan,nan,4.347826086956521618e-02,4.347826086956523006e-02,4.347826086956521618e-02,4.347826086956523006e-02,1.000000000000000000e+00,-5.000000000000000278e-02,0.000000000000000000e+00
0.000000000000000000e+00,1.620734155000000000e+09,1.000000000000000000e+00,5.999999999999999778e-01,2.250000000000000000e+00,6.000000000000000000e+00,4.000000000000000000e+00,1.600000000000000089e+00,8.000000000000000444e-01,6.086956521739130821e-01,8.853754940711464627e-01,3.913043478260869734e-01,3.399209486166007710e-01,3.000000000000000000e+00,-1.897435897435897356e-01,1.654545454545454541e+00
0.000000000000000000e+00,1.620734155000000000e+09,1.000000000000000000e+00,6.999999999999999556e-01,3.600000000000000089e+00,8.000000000000000000e+00,5.000000000000000000e+00,1.153846153846153744e+00,1.410256410256410242e-01,1.391304347826086918e+00,2.794466403162055190e+00,7.826086956521739468e-01,4.505928853754941343e-01,6.000000000000000000e+00,-2.328822541877338392e-01,2.041152263374485631e+00
0.000000000000000000e+00,1.620734155000000000e+09,1.000000000000000000e+00,8.000000000000000444e-01,1.500000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,nan,1.304347826086956486e-01,1.185770750988142108e-01,1.304347826086956486e-01,1.185770750988142108e-01,1.000000000000000000e+00,-9.871794871794871418e-02,3.000000000000000000e+00
0.000000000000000000e+00,1.620734155000000000e+09,1.000000000000000000e+00,9.000000000000000222e-01,1.500000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,nan,1.304347826086956486e-01,2.094861660079052890e-01,1.304347826086956486e-01,2.094861660079052890e-01,1.000000000000000000e+00,-9.696273045329673046e-02,3.000000000000000000e+00
0.000000000000000000e+00,1.620734155000000000e+09,1.000000000000000000e+00,1.000000000000000000e+00,1.600000000000000089e+00,3.000000000000000000e+00,5.000000000000000000e+00,1.333333333333333259e+00,3.333333333333333148e-01,5.217391304347825942e-01,1.351778656126482181e+00,3.478260869565217295e-01,5.098814229249010177e-01,2.000000000000000000e+00,-2.320546317196705011e-01,3.666666666666666519e+00
