rep,run_seed,R0,sigma,avg_time,max_time,num_strains,avg_time_repeat,var_time_repeat,avg_prev,var_prev,avg_div,var_div,max_abundance,avg_npmi,div_all_isolates
0.000000000000000000e+00,1.739073474000000000e+09,1.000000000000000000e+00,1.000000000000000056e-01,3.250000000000000000e+00,5.000000000000000000e+00,4.000000000000000000e+00,1.888888888888888840e+00,2.361111111111111160e+00,8.695652173913043237e-01,1.573122529644268797e+00,5.652173913043477826e-01,4.387351778656125578e-01,4.000000000000000000e+00,-1.899171122797209121e-01,3.015873015873015817e+00
0.000000000000000000e+00,1.739073474000000000e+09,1.000000000000000000e+00,2.000000000000000111e-01,7.000000000000000000e+00,1.500000000000000000e+01,4.000000000000000000e+00,1.083333333333333259e+00,7.971014492753622505e-02,3.391304347826086918e+00,1.088537549407114824e+01,1.217391304347826164e+00,8.142292490118577808e-01,1.000000000000000000e+01,-1.865405804768457965e-01,1.842331288343558304e+00
0.000000000000000000e+00,1.739073474000000000e+09,1.000000000000000000e+00,2.999999999999999889e-01,1.500000000000000000e+00,3.000000000000000000e+00,4.000000000000000000e+00,1.500000000000000000e+00,5.000000000000000000e-01,2.608695652173912971e-01,2.015810276679841639e-01,2.608695652173912971e-01,2.015810276679841639e-01,1.000000000000000000e+00,-1.923076923076923184e-01,5.000000000000000000e+00
0.000000000000000000e+00,1.739073474000000000e+09,1.000000000000000000e+00,4.000000000000000222e-01,3.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,1.699999999999999956e+00,8.999999999999998002e-01,9.130434782608695121e-01,2.446640316205533683e+00,6.521739130434782705e-01,8.735177865612652193e-01,5.000000000000000000e+00,-2.315394372826262426e-01,3.442622950819671956e+00
0.000000000000000000e+00,1.739073474000000000e+09,1.000000000000000000e+00,5.000000000000000000e-01,2.000000000000000000e+00,5.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,4.347826086956521618e-01,5.296442687747036082e-01,3.478260869565217295e-01,2.371541501976284216e-01,3.000000000000000000e+00,-1.923076923076923184e-01,2.142857142857142794e+00
0.000000000000000000e+00,1.739073474000000000e+09,1.000000000000000000e+00,5.999999999999999778e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,nan,nan,4.347826086956521618e-02,4.347826086956522312e-02,4.347826086956521618e-02,4.347826086956522312e-02,1.000000000000000000e+00,-5.000000000000000278e-02,0.000000000000000000e+00
0.000000000000000000e+00,1.739073474000000000e+09,1.000000000000000000e+00,6.999999999999999556e-01,3.375000000000000000e+00,8.000000000000000000e+00,8.000000000000000000e+00,1.315789473684210620e+00,4.502923976608186885e-01,2.260869565217391131e+00,4.837944664031620157e+00,1.173913043478260976e+00,1.059288537549407216e+00,4.000000000000000000e+00,-3.491694411727985781e-01,4.702127659574467877e+00
0.000000000000000000e+00,1.739073474000000000e+09,1.000000000000000000e+00,8.000000000000000444e-01,1.750000000000000000e+00,3.000000000000000000e+00,4.000000000000000000e+00,1.333333333333333259e+00,3.333333333333333148e-01,3.478260869565217295e-01,4.189723320158101894e-01,3.043478260869565410e-01,3.122529644268774995e-01,2.000000000000000000e+00,-1.905982905982905873e-01,4.000000000000000000e+00
0.000000000000000000e+00,1.739073474000000000e+09,1.000000000000000000e+00,9.000000000000000222e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,nan,nan,4.347826086956521618e-02,4.347826086956523006e-02,4.347826086956521618e-02,4.347826086956523006e-02,1.000000000000000000e+00,-5.000000000000000278e-02,0.000000000000000000e+00
0.000000000000000000e+00,1.739073474000000000e+09,1.000000000000000000e+00,1.000000000000000000e+00,2.833333333333333481e+00,1.000000000000000000e+01,6.000000000000000000e+00,1.090909090909090828e+00,9.090909090909089774e-02,1.130434782608695565e+00,2.300395256916996534e+00,7.391304347826086474e-01,8.379446640316207118e-01,4.000000000000000000e+00,-2.729131545267705072e-01,2.272727272727272929e+00
